id,address,x,y,z,stay,timestamp,bs_address,sample_time,sample_batch
4544,03D2C30A,-0.46763060022832864,3.2305267809214753,0.8,0,1666596677141,01370022,"2022-10-24,15:31:17",30
4545,03D2C30A,-0.5126436739112158,3.0864858796247714,0.8,0,1666596677270,01370022,"2022-10-24,15:31:17",30
4546,03D2C30A,-0.5448792910905353,2.9906804638577675,0.8,0,1666596677380,01370022,"2022-10-24,15:31:17",30
4547,03D2C30A,-0.5628397425958024,2.823639341475498,0.8,0,1666596677500,01370022,"2022-10-24,15:31:17",30
4548,03D2C30A,-0.5799675729019936,2.653636716594789,0.8,0,1666596677620,01370022,"2022-10-24,15:31:17",30
4549,03D2C30A,-0.5960483416472717,2.478773994995969,0.8,0,1666596677741,01370022,"2022-10-24,15:31:17",30
4550,03D2C30A,-0.612248868288951,2.271948468879193,0.8,0,1666596677880,01370022,"2022-10-24,15:31:18",30
4551,03D2C30A,-0.6245746914960105,2.0911057027258697,0.8,0,1666596678020,01370022,"2022-10-24,15:31:18",30
4552,03D2C30A,-0.6333321460157348,1.9492489187637398,0.8,0,1666596678160,01370022,"2022-10-24,15:31:18",30
4553,03D2C30A,-0.6367146720498055,1.8654034724707997,0.8,0,1666596678270,01370022,"2022-10-24,15:31:18",30
4554,03D2C30A,-0.6396790919754097,1.7935040857225384,0.8,0,1666596678390,01370022,"2022-10-24,15:31:18",30
4555,03D2C30A,-1.0659870237342202,1.1764638518362076,0.8,0,1666596678890,01370022,"2022-10-24,15:31:19",30
4556,03D2C30A,-1.2014838910305505,1.0557254548122548,0.8,0,1666596679010,01370022,"2022-10-24,15:31:19",30
4557,03D2C30A,-1.3475665631235008,0.9401413487909109,0.8,0,1666596679141,01370022,"2022-10-24,15:31:19",30
4558,03D2C30A,-1.3356421197133768,0.7752328463040132,0.8,0,1666596679260,01370022,"2022-10-24,15:31:19",30
4559,03D2C30A,-1.2950264897836055,0.6987905849448933,0.8,0,1666596679380,01370022,"2022-10-24,15:31:19",30
4560,03D2C30A,-1.4139998971423688,0.6422342859551003,0.8,0,1666596679523,01370022,"2022-10-24,15:31:19",30
4561,03D2C30A,-1.508310485648052,0.6133454723418056,0.8,0,1666596679650,01370022,"2022-10-24,15:31:19",30
4562,03D2C30A,-1.4231116619986202,0.33645684099495077,0.8,0,1666596679900,01370022,"2022-10-24,15:31:20",30
4563,03D2C30A,-1.0429156750457484,-0.8503147925485941,0.8,0,1666596680920,01370022,"2022-10-24,15:31:21",30
4564,03D2C30A,-0.5475382127636454,-2.1440823438581518,0.8,0,1666596681570,01370022,"2022-10-24,15:31:21",30
4565,03D2C30A,-0.4436058500208513,-2.4036599820883144,0.8,0,1666596681710,01370022,"2022-10-24,15:31:21",30
4566,03D2C30A,-0.3615959150909725,-2.6156162935237868,0.8,0,1666596681830,01370022,"2022-10-24,15:31:21",30
4567,03D2C30A,-0.28060871593165576,-2.6520254065293996,0.8,0,1666596681960,01370022,"2022-10-24,15:31:22",30
4568,03D2C30A,0.20650992806470217,-3.256548126029755,0.8,0,1666596682600,01370022,"2022-10-24,15:31:22",30
4569,03D2C30A,0.35530416174719576,-3.259936179105018,0.8,0,1666596682730,01370022,"2022-10-24,15:31:22",30
4570,03D2C30A,0.45067758132165026,-3.2765666066774664,0.8,0,1666596682860,01370022,"2022-10-24,15:31:23",30
4571,03D2C30A,0.5232533904637044,-3.2986919696302617,0.8,0,1666596683000,01370022,"2022-10-24,15:31:23",30
4572,03D2C30A,0.5770502235718805,-3.3130571895404324,0.8,0,1666596683141,01370022,"2022-10-24,15:31:23",30
4573,03D2C30A,0.551252347753088,-3.428942343710667,0.8,0,1666596683260,01370022,"2022-10-24,15:31:23",30
4574,03D2C30A,0.584696790697788,-3.5739540606089992,0.8,0,1666596683370,01370022,"2022-10-24,15:31:23",30
4575,03D2C30A,0.6117656292569889,-3.7002304329178153,0.8,0,1666596683490,01370022,"2022-10-24,15:31:23",30
4576,03D2C30A,0.6283387315815308,-3.7003182762163553,0.8,0,1666596683610,01370022,"2022-10-24,15:31:23",30
4577,03D2C30A,0.6460516817974407,-3.7004121611114926,0.8,0,1666596683760,01370022,"2022-10-24,15:31:23",30
4578,03D2C30A,0.6457538995840473,-3.7004105827605382,0.8,0,1666596683870,01370022,"2022-10-24,15:31:24",30
4579,03D2C30A,0.6451382571664599,-3.7004073196381837,0.8,0,1666596683990,01370022,"2022-10-24,15:31:24",30
4580,03D2C30A,0.6433045593213826,-3.7003976003916548,0.8,0,1666596684120,01370022,"2022-10-24,15:31:24",30
4581,03D2C30A,0.6367033177883821,-3.700362611478936,0.8,0,1666596684240,01370022,"2022-10-24,15:31:24",30
4582,03D2C30A,0.6299579536830642,-3.700326858665657,0.8,0,1666596684370,01370022,"2022-10-24,15:31:24",30
4583,03D2C30A,0.6223258445565056,-3.7002864057904277,0.8,0,1666596684510,01370022,"2022-10-24,15:31:24",30
4584,03D2C30A,0.6111719452651716,-3.7002272861828764,0.8,0,1666596684630,01370022,"2022-10-24,15:31:24",30
4585,03D2C30A,0.6077366043377124,-3.7002090776620595,0.8,0,1666596684890,01370022,"2022-10-24,15:31:25",30
4586,03D2C30A,0.5912099552889325,-3.7001214805822955,0.8,0,1666596685020,01370022,"2022-10-24,15:31:25",30
4587,03D2C30A,0.5776403473533733,-3.7000495568653227,0.8,0,1666596685150,01370022,"2022-10-24,15:31:25",30
4588,03D2C30A,0.5662687160991515,-3.699989283201431,0.8,0,1666596685290,01370022,"2022-10-24,15:31:25",30
4589,03D2C30A,0.9273361668075264,-3.701903068275857,0.8,0,1666596685690,01370022,"2022-10-24,15:31:25",30
4590,03D2C30A,1.0358474775805675,-3.7024782165661736,0.8,0,1666596685800,01370022,"2022-10-24,15:31:25",30
4591,03D2C30A,1.2706651298451526,-3.7037228330976113,0.8,0,1666596686060,01370022,"2022-10-24,15:31:26",30
4592,03D2C30A,1.4026407988612624,-3.7044223507779086,0.8,0,1666596686200,01370022,"2022-10-24,15:31:26",30
4593,03D2C30A,1.4026407988612624,-3.7044223507779086,0.8,1,1666596686330,01370022,"2022-10-24,15:31:26",30
4594,03D2C30A,1.4924451485789687,-3.7048983455643985,0.8,0,1666596686460,01370022,"2022-10-24,15:31:26",30
4595,03D2C30A,1.5699286704513469,-3.7053090356096585,0.8,0,1666596686600,01370022,"2022-10-24,15:31:26",30
4596,03D2C30A,1.5699286704513469,-3.7053090356096585,0.8,1,1666596686720,01370022,"2022-10-24,15:31:26",30
4597,03D2C30A,1.6561662160233812,-3.705766125073821,0.8,0,1666596686860,01370022,"2022-10-24,15:31:27",30
4598,03D2C30A,1.6865071463779953,-3.705926942725877,0.8,0,1666596687000,01370022,"2022-10-24,15:31:27",30
4599,03D2C30A,1.703095538282113,-3.706014867064592,0.8,0,1666596687120,01370022,"2022-10-24,15:31:27",30
4600,03D2C30A,1.7154241317029464,-3.7060802129661155,0.8,0,1666596687240,01370022,"2022-10-24,15:31:27",30
4601,03D2C30A,1.723855999731743,-3.706124904846127,0.8,0,1666596687360,01370022,"2022-10-24,15:31:27",30
4602,03D2C30A,1.732872118828484,-3.7061726934632473,0.8,0,1666596687500,01370022,"2022-10-24,15:31:27",30
4603,03D2C30A,1.7326544095317065,-3.7061715395270456,0.8,0,1666596687620,01370022,"2022-10-24,15:31:27",30
4604,03D2C30A,1.731822905079952,-3.7061671322596332,0.8,0,1666596687750,01370022,"2022-10-24,15:31:27",30
4605,03D2C30A,1.7280374257873405,-3.706147067881757,0.8,0,1666596687880,01370022,"2022-10-24,15:31:28",30
4606,03D2C30A,1.7219911069918177,-3.7061150202556323,0.8,0,1666596688010,01370022,"2022-10-24,15:31:28",30
4607,03D2C30A,1.712388429948414,-3.7060641226741304,0.8,0,1666596688120,01370022,"2022-10-24,15:31:28",30
4608,03D2C30A,1.7056291141610105,-3.7060282959120063,0.8,0,1666596688260,01370022,"2022-10-24,15:31:28",30
4609,03D2C30A,3.4794189103342785,-1.538864232911576,0.8,0,1666596690460,01370022,"2022-10-24,15:31:30",30
4610,03D2C30A,3.57652404503578,-1.3884885381071377,0.8,0,1666596690560,01370022,"2022-10-24,15:31:30",30
4611,03D2C30A,2.6158559329640134,-0.41606583172626477,0.8,0,1666596691330,01370022,"2022-10-24,15:31:31",30
4612,03D2C30A,2.6020474283445476,-0.18462007413319587,0.8,0,1666596691461,01370022,"2022-10-24,15:31:31",30
4613,03D2C30A,2.589774456237137,-0.006317505068385271,0.8,0,1666596691570,01370022,"2022-10-24,15:31:31",30
4614,03D2C30A,2.576845565631293,0.20121416573478468,0.8,0,1666596691700,01370022,"2022-10-24,15:31:31",30
4615,03D2C30A,2.5684984036343907,0.4259058211670867,0.8,0,1666596691840,01370022,"2022-10-24,15:31:31",30
4616,03D2C30A,2.5687188214667214,0.6193319446192154,0.8,0,1666596691960,01370022,"2022-10-24,15:31:32",30
4617,03D2C30A,2.5810794063612317,0.8425492588370481,0.8,0,1666596692100,01370022,"2022-10-24,15:31:32",30
4618,03D2C30A,2.5954896803974514,0.996162591626865,0.8,0,1666596692221,01370022,"2022-10-24,15:31:32",30
4619,03D2C30A,2.6086598003411643,1.1118823800998991,0.8,0,1666596692341,01370022,"2022-10-24,15:31:32",30
4620,03D2C30A,2.619964779550284,1.2135696063061825,0.8,0,1666596692480,01370022,"2022-10-24,15:31:32",30
4621,03D2C30A,2.63165378120482,1.2692139715687754,0.8,0,1666596692600,01370022,"2022-10-24,15:31:32",30
4622,03D2C30A,1.9966524333094027,2.13513638198092,1,0,1666596693581,01370022,"2022-10-24,15:31:33",30
4623,03D2C30A,1.8370059665206158,2.1592311920292677,1,0,1666596693700,01370022,"2022-10-24,15:31:33",30
4624,03D2C30A,1.72590962079862,2.1911330621340492,1,0,1666596693830,01370022,"2022-10-24,15:31:33",30
4625,03D2C30A,1.6498768121856096,2.2213885934333613,1,0,1666596693961,01370022,"2022-10-24,15:31:34",30
4626,03D2C30A,1.593940560190059,2.2445428237177296,1,0,1666596694091,01370022,"2022-10-24,15:31:34",30
4627,03D2C30A,1.548581139181527,2.2642411935166624,1,0,1666596694231,01370022,"2022-10-24,15:31:34",30
4628,03D2C30A,1.5155080107341212,2.2727947846014653,1,0,1666596694371,01370022,"2022-10-24,15:31:34",30
4629,03D2C30A,1.492830763671379,2.271593497488116,1,0,1666596694511,01370022,"2022-10-24,15:31:34",30
4630,03D2C30A,1.4811134865783964,2.259791485335702,1,0,1666596694641,01370022,"2022-10-24,15:31:34",30
4631,03D2C30A,1.4730780743396261,2.2467091021072108,1,0,1666596694781,01370022,"2022-10-24,15:31:34",30
4632,03D2C30A,1.4587322034800387,2.3652448995473523,1,0,1666596694901,01370022,"2022-10-24,15:31:35",30
4633,03D2C30A,1.4587322034800387,2.3652448995473523,1,1,1666596695020,01370022,"2022-10-24,15:31:35",30
4634,03D2C30A,1.4088630064038687,2.4445688524684233,1,0,1666596695141,01370022,"2022-10-24,15:31:35",30
4635,03D2C30A,1.4471316867250197,2.5635799074909036,1,0,1666596695271,01370022,"2022-10-24,15:31:35",30
4636,03D2C30A,1.4599884228296316,2.713575951730563,1,0,1666596695411,01370022,"2022-10-24,15:31:35",30
4637,03D2C30A,1.4973904698208116,2.8446306576284606,0.8,0,1666596695541,01370022,"2022-10-24,15:31:35",30
4638,03D2C30A,1.5042146157967882,2.992008186530436,1,0,1666596695781,01370022,"2022-10-24,15:31:35",30
4639,03D2C30A,1.519370518707403,3.056591625815696,1,0,1666596695921,01370022,"2022-10-24,15:31:36",30
4640,03D2C30A,1.519370518707403,3.056591625815696,1,1,1666596696041,01370022,"2022-10-24,15:31:36",30
4641,03D2C30A,1.5074827522234966,3.1534549753651744,1,0,1666596696151,01370022,"2022-10-24,15:31:36",30
4642,03D2C30A,1.540255184285477,3.3010293535922828,0.8,0,1666596696281,01370022,"2022-10-24,15:31:36",30
4643,03D2C30A,1.5818015664767382,3.41790718733929,0.8,0,1666596696391,01370022,"2022-10-24,15:31:36",30
4644,03D2C30A,1.6387807641031202,3.5687378382671597,0.8,0,1666596696531,01370022,"2022-10-24,15:31:36",30
4645,03D2C30A,1.6373042541779024,3.5501524119410512,1,0,1666596696661,01370022,"2022-10-24,15:31:36",30
4646,03D2C30A,1.6982947478356012,3.693744207964317,0.8,0,1666596696801,01370022,"2022-10-24,15:31:36",30
4647,03D2C30A,-0.6541518799220081,3.950649330974051,0.8,1,1666596730222,01370022,"2022-10-24,15:32:10",31
4648,03D2C30A,-0.6541518799220081,3.950649330974051,0.8,1,1666596730362,01370022,"2022-10-24,15:32:10",31
4649,03D2C30A,-0.6541518799220081,3.950649330974051,0.8,1,1666596730502,01370022,"2022-10-24,15:32:10",31
4650,03D2C30A,-0.6541518799220081,3.950649330974051,0.8,1,1666596730642,01370022,"2022-10-24,15:32:10",31
4651,03D2C30A,-0.6541518799220081,3.950649330974051,0.8,1,1666596730792,01370022,"2022-10-24,15:32:10",31
4652,03D2C30A,-0.6526977060710137,3.996897915899107,0.8,0,1666596730902,01370022,"2022-10-24,15:32:11",31
4653,03D2C30A,-0.6450342844660566,3.8621194942801993,0.8,0,1666596731022,01370022,"2022-10-24,15:32:11",31
4654,03D2C30A,-0.6391936144675933,3.760772278741863,0.8,0,1666596731132,01370022,"2022-10-24,15:32:11",31
4655,03D2C30A,-0.6170188849487706,3.376656395268497,0.8,0,1666596731782,01370022,"2022-10-24,15:32:11",31
4656,03D2C30A,-0.609686791348009,3.226967098112968,0.8,0,1666596731902,01370022,"2022-10-24,15:32:12",31
4657,03D2C30A,-0.6043670908788098,3.121820887801038,0.8,0,1666596732052,01370022,"2022-10-24,15:32:12",31
4658,03D2C30A,-0.6011042254442331,3.0559468510653267,0.8,0,1666596732172,01370022,"2022-10-24,15:32:12",31
4659,03D2C30A,-0.5984934561000467,3.003944253381894,0.8,0,1666596732302,01370022,"2022-10-24,15:32:12",31
